int	int	DTItemNum	int	int	int	int	int	int	int	int	int	string
1008099	99	2:217413	0	0	0	60	40	0	20	0	0	
1008100	100	2:292784	0	150	10	63	0	20	0	20	0	
1008101	101	2:295800	0	0	0	63	41	0	20	0	0	
1008102	102	2:298700	0	0	0	63	0	20	0	20	0	
1008103	103	2:301600	0	0	0	63	41	0	20	0	0	
1008104	104	2:304500	0	0	0	63	0	21	0	21	0	
1008105	105	2:307516	0	0	0	66	42	0	21	0	0	
1008106	106	2:310416	0	0	0	66	0	21	0	21	0	
1008107	107	2:313316	0	0	0	66	43	0	21	0	0	
1008108	108	2:316216	0	0	0	66	0	21	0	21	0	
1008109	109	2:319232	0	0	0	66	44	0	22	0	0	
1008110	110	2:322132	0	150	10	69	0	22	0	22	0	
1008111	111	2:325032	0	0	0	69	44	0	22	0	0	
1008112	112	2:327932	0	0	0	69	0	22	0	22	0	
1008113	113	2:330948	0	0	0	69	45	0	22	0	0	
1008114	114	2:333848	0	0	0	69	0	22	0	22	0	
1008115	115	2:336748	0	0	0	72	46	0	23	0	0	
1008116	116	2:339648	0	0	0	72	0	23	0	23	0	
1008117	117	2:342664	0	0	0	72	47	0	23	0	0	
1008118	118	2:345564	0	0	0	72	0	23	0	23	0	
1008119	119	2:348464	0	0	0	72	47	0	23	0	0	
1008120	120	2:439205	0	150	10	75	0	24	0	24	0	
1008121	121	2:442975	0	0	0	75	48	0	24	0	0	
1008122	122	2:446600	0	0	0	75	0	24	0	24	0	
1008123	123	2:450225	0	0	0	75	49	0	24	0	0	
1008124	124	2:453850	0	0	0	75	0	24	0	24	0	
1008125	125	2:457475	0	0	0	78	50	0	25	0	0	
1008126	126	2:461245	0	0	0	78	0	25	0	25	0	
1008127	127	2:464870	0	0	0	78	50	0	25	0	0	
1008128	128	2:468495	0	0	0	78	0	25	0	25	0	
1008129	129	2:472120	0	0	0	78	51	0	25	0	0	
1008130	130	2:475890	0	150	10	81	0	25	0	25	0	
1008131	131	2:479515	0	0	0	81	52	0	26	0	0	
1008132	132	2:483140	0	0	0	81	0	26	0	26	0	
1008133	133	2:486765	0	0	0	81	52	0	26	0	0	
1008134	134	2:490535	0	0	0	81	0	26	0	26	0	
1008135	135	2:494160	0	0	0	84	53	0	26	0	0	
1008136	136	2:497785	0	0	0	84	0	27	0	27	0	
1008137	137	2:501410	0	0	0	84	54	0	27	0	0	
1008138	138	2:505180	0	0	0	84	0	27	0	27	0	
1008139	139	2:508805	0	0	0	84	55	0	27	0	0	
1008140	140	2:614916	0	150	10	87	0	27	0	27	0	
1008141	141	2:619266	0	0	0	87	55	0	27	0	0	
1008142	142	2:623790	0	0	0	87	0	28	0	28	0	
1008143	143	2:628140	0	0	0	87	56	0	28	0	0	
1008144	144	2:632490	0	0	0	87	0	28	0	28	0	
1008145	145	2:636840	0	0	0	90	57	0	28	0	0	
1008146	146	2:641364	0	0	0	90	0	28	0	28	0	
1008147	147	2:645714	0	0	0	90	58	0	29	0	0	
1008148	148	2:650064	0	0	0	90	0	29	0	29	0	
1008149	149	2:654414	0	0	0	90	58	0	29	0	0	
1008150	150	2:658764	0	150	10	93	0	29	0	29	0	
1008151	151	2:663288	0	0	0	93	59	0	29	0	0	
1008152	152	2:667638	0	0	0	93	0	30	0	30	0	
1008153	153	2:671988	0	0	0	93	60	0	30	0	0	
1008154	154	2:676338	0	0	0	93	0	30	0	30	0	
1008155	155	2:680862	0	0	0	96	61	0	30	0	0	
1008156	156	2:685212	0	0	0	96	0	30	0	30	0	
1008157	157	2:689562	0	0	0	96	61	0	30	0	0	
1008158	158	2:693912	0	0	0	96	0	31	0	31	0	
1008159	159	2:698436	0	0	0	96	62	0	31	0	0	
1008160	160	2:819917	0	150	10	99	0	31	0	31	0	
1008161	161	2:824992	0	0	0	99	63	0	31	0	0	
1008162	162	2:830067	0	0	0	99	0	31	0	31	0	
1008163	163	2:835345	0	0	0	99	64	0	32	0	0	
1008164	164	2:840420	0	0	0	99	0	32	0	32	0	
1008165	165	2:845495	0	0	0	102	64	0	32	0	0	
1008166	166	2:850570	0	0	0	102	0	32	0	32	0	
1008167	167	2:855848	0	0	0	102	65	0	32	0	0	
1008168	168	2:860923	0	0	0	102	0	32	0	32	0	
1008169	169	2:865998	0	0	0	102	66	0	33	0	0	
1008170	170	2:871073	0	150	10	105	0	33	0	33	0	
1008171	171	2:876351	0	0	0	105	67	0	33	0	0	
1008172	172	2:881426	0	0	0	105	0	33	0	33	0	
1008173	173	2:886501	0	0	0	105	67	0	33	0	0	
1008174	174	2:891576	0	0	0	105	0	34	0	34	0	
1008175	175	2:896651	0	0	0	108	68	0	34	0	0	
1008176	176	2:901929	0	0	0	108	0	34	0	34	0	
1008177	177	2:907004	0	0	0	108	69	0	34	0	0	
1008178	178	2:912079	0	0	0	108	0	34	0	34	0	
1008179	179	2:917154	0	0	0	108	70	0	35	0	0	
1008180	180	2:1054208	0	150	10	111	0	35	0	35	0	
1008181	181	2:1060008	0	0	0	111	70	0	35	0	0	
1008182	182	2:1065808	0	0	0	111	0	35	0	35	0	
1008183	183	2:1071608	0	0	0	111	71	0	35	0	0	
1008184	184	2:1077640	0	0	0	111	0	35	0	35	0	
1008185	185	2:1083440	0	0	0	114	72	0	36	0	0	
1008186	186	2:1089240	0	0	0	114	0	36	0	36	0	
1008187	187	2:1095040	0	0	0	114	72	0	36	0	0	
1008188	188	2:1101072	0	0	0	114	0	36	0	36	0	
1008189	189	2:1106872	0	0	0	114	73	0	36	0	0	
1008190	190	2:1112672	0	150	10	117	0	37	0	37	0	
1008191	191	2:1118472	0	0	0	117	74	0	37	0	0	
1008192	192	2:1124504	0	0	0	117	0	37	0	37	0	
1008193	193	2:1130304	0	0	0	117	75	0	37	0	0	
1008194	194	2:1136104	0	0	0	117	0	37	0	37	0	
1008195	195	2:1141904	0	0	0	120	75	0	37	0	0	
1008196	196	2:1147936	0	0	0	120	0	38	0	38	0	
1008197	197	2:1153736	0	0	0	120	76	0	38	0	0	
1008198	198	2:1159536	0	0	0	120	0	38	0	38	0	
1008199	199	2:1165336	0	0	0	120	77	0	38	0	0	
1008200	200	2:1317528	0	150	10	123	0	38	0	38	0	
1008201	201	2:1324314	0	0	0	123	78	0	39	0	0	
1008202	202	2:1330839	0	0	0	123	0	39	0	39	0	
1008203	203	2:1337364	0	0	0	123	78	0	39	0	0	
1008204	204	2:1343889	0	0	0	123	0	39	0	39	0	
1008205	205	2:1350675	0	0	0	126	79	0	39	0	0	
1008206	206	2:1357200	0	0	0	126	0	40	0	40	0	
1008207	207	2:1363725	0	0	0	126	80	0	40	0	0	
1008208	208	2:1370250	0	0	0	126	0	40	0	40	0	
1008209	209	2:1377036	0	0	0	126	81	0	40	0	0	
1008210	210	2:1383561	0	150	10	129	0	40	0	40	0	
1008211	211	2:1390086	0	0	0	129	81	0	40	0	0	
1008212	212	2:1396611	0	0	0	129	0	41	0	41	0	
1008213	213	2:1403397	0	0	0	129	82	0	41	0	0	
1008214	214	2:1409922	0	0	0	129	0	41	0	41	0	
1008215	215	2:1416447	0	0	0	132	83	0	41	0	0	
1008216	216	2:1422972	0	0	0	132	0	41	0	41	0	
1008217	217	2:1429758	0	0	0	132	84	0	42	0	0	
1008218	218	2:1436283	0	0	0	132	0	42	0	42	0	
1008219	219	2:1442808	0	0	0	132	84	0	42	0	0	
1008220	220	2:1610370	0	150	10	135	0	42	0	42	0	
1008221	221	2:1617910	0	0	0	135	85	0	42	0	0	
1008222	222	2:1625160	0	0	0	135	0	42	0	42	0	
1008223	223	2:1632410	0	0	0	135	86	0	43	0	0	
1008224	224	2:1639660	0	0	0	135	0	43	0	43	0	
1008225	225	2:1646910	0	0	0	138	87	0	43	0	0	
1008226	226	2:1654450	0	0	0	138	0	43	0	43	0	
1008227	227	2:1661700	0	0	0	138	87	0	43	0	0	
1008228	228	2:1668950	0	0	0	138	0	44	0	44	0	
1008229	229	2:1676200	0	0	0	138	88	0	44	0	0	
1008230	230	2:1683740	0	150	10	141	0	44	0	44	0	
1008231	231	2:1690990	0	0	0	141	89	0	44	0	0	
1008232	232	2:1698240	0	0	0	141	0	44	0	44	0	
1008233	233	2:1705490	0	0	0	141	90	0	45	0	0	
1008234	234	2:1713030	0	0	0	141	0	45	0	45	0	
1008235	235	2:1720280	0	0	0	144	90	0	45	0	0	
1008236	236	2:1727530	0	0	0	144	0	45	0	45	0	
1008237	237	2:1734780	0	0	0	144	91	0	45	0	0	
1008238	238	2:1742320	0	0	0	144	0	45	0	45	0	
1008239	239	2:1749570	0	0	0	144	92	0	46	0	0	
1008240	240	2:1932502	0	150	10	147	0	46	0	46	0	
1008241	241	2:1940477	0	0	0	147	92	0	46	0	0	
1008242	242	2:1948771	0	0	0	147	0	46	0	46	0	
1008243	243	2:1956746	0	0	0	147	93	0	46	0	0	
1008244	244	2:1964721	0	0	0	147	0	47	0	47	0	
1008245	245	2:1972696	0	0	0	150	94	0	47	0	0	
1008246	246	2:1980990	0	0	0	150	0	47	0	47	0	
1008247	247	2:1988965	0	0	0	150	95	0	47	0	0	
1008248	248	2:1996940	0	0	0	150	0	47	0	47	0	
1008249	249	2:2004915	0	0	0	150	95	0	47	0	0	
1008250	250	2:2012890	0	150	10	153	0	48	0	48	0	
1008251	251	2:2021184	0	0	0	153	96	0	48	0	0	
1008252	252	2:2029159	0	0	0	153	0	48	0	48	0	
1008253	253	2:2037134	0	0	0	153	97	0	48	0	0	
1008254	254	2:2045109	0	0	0	153	0	48	0	48	0	
1008255	255	2:2053403	0	0	0	156	98	0	49	0	0	
1008256	256	2:2061378	0	0	0	156	0	49	0	49	0	
1008257	257	2:2069353	0	0	0	156	98	0	49	0	0	
1008258	258	2:2077328	0	0	0	156	0	49	0	49	0	
1008259	259	2:2085622	0	0	0	156	99	0	49	0	0	
1008260	260	2:2283924	0	150	10	159	0	50	0	50	0	
1008261	261	2:2292624	0	0	0	159	100	0	50	0	0	
1008262	262	2:2301324	0	0	0	159	0	50	0	50	0	
1008263	263	2:2310372	0	0	0	159	101	0	50	0	0	
1008264	264	2:2319072	0	0	0	159	0	50	0	50	0	
1008265	265	2:2327772	0	0	0	162	101	0	50	0	0	
1008266	266	2:2336472	0	0	0	162	0	51	0	51	0	
1008267	267	2:2345520	0	0	0	162	102	0	51	0	0	
1008268	268	2:2354220	0	0	0	162	0	51	0	51	0	
1008269	269	2:2362920	0	0	0	162	103	0	51	0	0	
1008270	270	2:2371620	0	150	10	165	0	51	0	51	0	
1008271	271	2:2380668	0	0	0	165	104	0	52	0	0	
1008272	272	2:2389368	0	0	0	165	0	52	0	52	0	
1008273	273	2:2398068	0	0	0	165	104	0	52	0	0	
1008274	274	2:2406768	0	0	0	165	0	52	0	52	0	
1008275	275	2:2415468	0	0	0	168	105	0	52	0	0	
1008276	276	2:2424516	0	0	0	168	0	52	0	52	0	
1008277	277	2:2433216	0	0	0	168	106	0	53	0	0	
1008278	278	2:2441916	0	0	0	168	0	53	0	53	0	
1008279	279	2:2450616	0	0	0	168	107	0	53	0	0	
1008280	280	2:2664636	0	150	10	171	0	53	0	53	0	
1008281	281	2:2674061	0	0	0	171	107	0	53	0	0	
1008282	282	2:2683486	0	0	0	171	0	54	0	54	0	
1008283	283	2:2692911	0	0	0	171	108	0	54	0	0	
1008284	284	2:2702713	0	0	0	171	0	54	0	54	0	
1008285	285	2:2712138	0	0	0	174	109	0	54	0	0	
1008286	286	2:2721563	0	0	0	174	0	54	0	54	0	
1008287	287	2:2730988	0	0	0	174	110	0	55	0	0	
1008288	288	2:2740790	0	0	0	174	0	55	0	55	0	
1008289	289	2:2750215	0	0	0	174	110	0	55	0	0	
1008290	290	2:2759640	0	150	10	177	0	55	0	55	0	
1008291	291	2:2769065	0	0	0	177	111	0	55	0	0	
1008292	292	2:2778867	0	0	0	177	0	55	0	55	0	
1008293	293	2:2788292	0	0	0	177	112	0	56	0	0	
1008294	294	2:2797717	0	0	0	177	0	56	0	56	0	
1008295	295	2:2807142	0	0	0	180	112	0	56	0	0	
1008296	296	2:2816944	0	0	0	180	0	56	0	56	0	
1008297	297	2:2826369	0	0	0	180	113	0	56	0	0	
1008298	298	2:2835794	0	0	0	180	0	57	0	57	0	
1008299	299	2:2845219	0	0	0	180	114	0	57	0	0	
1008300	300	2:3074232	0	150	10	183	0	57	0	57	0	
1008301	301	2:3084788	0	0	0	183	115	0	57	0	0	
1008302	302	2:3094938	0	0	0	183	0	57	0	57	0	
1008303	303	2:3105088	0	0	0	183	115	0	57	0	0	
1008304	304	2:3115238	0	0	0	183	0	58	0	58	0	
1008305	305	2:3125794	0	0	0	186	116	0	58	0	0	
1008306	306	2:3135944	0	0	0	186	0	58	0	58	0	
1008307	307	2:3146094	0	0	0	186	117	0	58	0	0	
1008308	308	2:3156244	0	0	0	186	0	58	0	58	0	
1008309	309	2:3166800	0	0	0	186	118	0	59	0	0	
1008310	310	2:3176950	0	150	10	189	0	59	0	59	0	
1008311	311	2:3187100	0	0	0	189	118	0	59	0	0	
1008312	312	2:3197250	0	0	0	189	0	59	0	59	0	
1008313	313	2:3207806	0	0	0	189	119	0	59	0	0	
1008314	314	2:3217956	0	0	0	189	0	60	0	60	0	
1008315	315	2:3228106	0	0	0	192	120	0	60	0	0	
1008316	316	2:3238256	0	0	0	192	0	60	0	60	0	
1008317	317	2:3248812	0	0	0	192	121	0	60	0	0	
1008318	318	2:3258962	0	0	0	192	0	60	0	60	0	
1008319	319	2:3269112	0	0	0	192	121	0	60	0	0	
1008320	320	2:3513495	0	150	10	195	0	61	0	61	0	
1008321	321	2:3524805	0	0	0	195	122	0	61	0	0	
1008322	322	2:3535680	0	0	0	195	0	61	0	61	0	
1008323	323	2:3546555	0	0	0	195	123	0	61	0	0	
1008324	324	2:3557430	0	0	0	195	0	61	0	61	0	
1008325	325	2:3568305	0	0	0	198	124	0	62	0	0	
1008326	326	2:3579615	0	0	0	198	0	62	0	62	0	
1008327	327	2:3590490	0	0	0	198	124	0	62	0	0	
1008328	328	2:3601365	0	0	0	198	0	62	0	62	0	
1008329	329	2:3612240	0	0	0	198	125	0	62	0	0	
1008330	330	2:3623550	0	150	10	201	0	62	0	62	0	
1008331	331	2:3634425	0	0	0	201	126	0	63	0	0	
1008332	332	2:3645300	0	0	0	201	0	63	0	63	0	
1008333	333	2:3656175	0	0	0	201	127	0	63	0	0	
1008334	334	2:3667485	0	0	0	201	0	63	0	63	0	
1008335	335	2:3678360	0	0	0	204	127	0	63	0	0	
1008336	336	2:3689235	0	0	0	204	0	64	0	64	0	
1008337	337	2:3700110	0	0	0	204	128	0	64	0	0	
1008338	338	2:3711420	0	0	0	204	0	64	0	64	0	
1008339	339	2:3722295	0	0	0	204	129	0	64	0	0	
1008340	340	2:3982048	0	150	10	207	0	64	0	64	0	
1008341	341	2:3993648	0	0	0	207	130	0	65	0	0	
1008342	342	2:4005712	0	0	0	207	0	65	0	65	0	
1008343	343	2:4017312	0	0	0	207	130	0	65	0	0	
1008344	344	2:4028912	0	0	0	207	0	65	0	65	0	
1008345	345	2:4040512	0	0	0	210	131	0	65	0	0	
1008346	346	2:4052576	0	0	0	210	0	65	0	65	0	
1008347	347	2:4064176	0	0	0	210	132	0	66	0	0	
1008348	348	2:4075776	0	0	0	210	0	66	0	66	0	
1008349	349	2:4087376	0	0	0	210	132	0	66	0	0	
1008350	350	2:4098976	0	150	10	213	0	66	0	66	0	
1008351	351	2:4111040	0	0	0	213	133	0	66	0	0	
1008352	352	2:4122640	0	0	0	213	0	67	0	67	0	
1008353	353	2:4134240	0	0	0	213	134	0	67	0	0	
1008354	354	2:4145840	0	0	0	213	0	67	0	67	0	
1008355	355	2:4157904	0	0	0	216	135	0	67	0	0	
1008356	356	2:4169504	0	0	0	216	0	67	0	67	0	
1008357	357	2:4181104	0	0	0	216	135	0	67	0	0	
1008358	358	2:4192704	0	0	0	216	0	68	0	68	0	
1008359	359	2:4204768	0	0	0	216	136	0	68	0	0	
1008360	360	2:4479891	0	150	10	216	0	68	0	68	0	
1009001	1	2:260	1	0	0	3	2	0	4	0	0	
1009002	2	2:510	1	0	0	3	0	2	0	0	2	
1009003	3	2:760	1	0	0	3	2	0	4	0	0	
1009004	4	2:1010	1	0	0	3	0	2	0	0	2	
1009005	5	2:1270	1	0	0	6	2	0	5	0	0	
1009006	6	2:1520	1	0	0	6	0	2	0	0	2	
1009007	7	2:1770	1	0	0	6	3	0	6	0	0	
1009008	8	2:2020	1	0	0	6	0	3	0	0	3	
1009009	9	2:2280	1	0	0	6	3	0	7	0	0	
1009010	10	2:2530	1	150	10	9	0	3	0	0	3	
1009011	11	2:2780	1	0	0	9	3	0	7	0	0	
1009012	12	2:3030	1	0	0	9	0	4	0	0	4	
1009013	13	2:3290	1	0	0	9	4	0	8	0	0	
1009014	14	2:3540	1	0	0	9	0	4	0	0	4	
1009015	15	2:3790	1	0	0	12	4	0	9	0	0	
1009016	16	2:4040	1	0	0	12	0	4	0	0	4	
1009017	17	2:4300	1	0	0	12	5	0	10	0	0	
1009018	18	2:4550	1	0	0	12	0	5	0	0	5	
1009019	19	2:4800	1	0	0	12	5	0	10	0	0	
1009020	20	2:5050	1	150	10	15	0	5	0	0	5	
1009021	21	2:5310	1	0	0	15	5	0	11	0	0	
1009022	22	2:5560	1	0	0	15	0	5	0	0	5	
1009023	23	2:5810	1	0	0	15	6	0	12	0	0	
1009024	24	2:6060	1	0	0	15	0	6	0	0	6	
1009025	25	2:6310	1	0	0	18	6	0	12	0	0	
1009026	26	2:6570	1	0	0	18	0	6	0	0	6	
1009027	27	2:6820	1	0	0	18	6	0	13	0	0	
1009028	28	2:7070	1	0	0	18	0	7	0	0	7	
1009029	29	2:7320	1	0	0	18	7	0	14	0	0	
1009030	30	2:21982	1	150	10	21	0	7	0	0	7	
1009031	31	2:22707	1	0	0	21	7	0	15	0	0	
1009032	32	2:23432	1	0	0	21	0	7	0	0	7	
1009033	33	2:24157	1	0	0	21	7	0	15	0	0	
1009034	34	2:24911	1	0	0	21	0	8	0	0	8	
1009035	35	2:25636	1	0	0	24	8	0	16	0	0	
1009036	36	2:26361	1	0	0	24	0	8	0	0	8	
1009037	37	2:27086	1	0	0	24	8	0	17	0	0	
1009038	38	2:27840	1	0	0	24	0	8	0	0	8	
1009039	39	2:28565	1	0	0	24	9	0	18	0	0	
1009040	40	2:29290	1	150	10	27	0	9	0	0	9	
1009041	41	2:30015	1	0	0	27	9	0	18	0	0	
1009042	42	2:30769	1	0	0	27	0	9	0	0	9	
1009043	43	2:31494	1	0	0	27	9	0	19	0	0	
1009044	44	2:32219	1	0	0	27	0	10	0	0	10	
1009045	45	2:32944	1	0	0	30	10	0	20	0	0	
1009046	46	2:33698	1	0	0	30	0	10	0	0	10	
1009047	47	2:34423	1	0	0	30	10	0	21	0	0	
1009048	48	2:35148	1	0	0	30	0	10	0	0	10	
1009049	49	2:35873	1	0	0	30	10	0	21	0	0	
1009050	50	2:36598	1	150	10	33	0	11	0	0	11	
1009051	51	2:37352	1	0	0	33	11	0	22	0	0	
1009052	52	2:38077	1	0	0	33	0	11	0	0	11	
1009053	53	2:38802	1	0	0	33	11	0	23	0	0	
1009054	54	2:39527	1	0	0	33	0	11	0	0	11	
1009055	55	2:40281	1	0	0	36	12	0	24	0	0	
1009056	56	2:41006	1	0	0	36	0	12	0	0	12	
1009057	57	2:41731	1	0	0	36	12	0	24	0	0	
1009058	58	2:42456	1	0	0	36	0	12	0	0	12	
1009059	59	2:43210	1	0	0	36	12	0	25	0	0	
1009060	60	2:87870	1	150	10	39	0	12	0	0	12	
1009061	61	2:89320	1	0	0	39	13	0	26	0	0	
1009062	62	2:90770	1	0	0	39	0	13	0	0	13	
1009063	63	2:92278	1	0	0	39	13	0	27	0	0	
1009064	64	2:93728	1	0	0	39	0	13	0	0	13	
1009065	65	2:95178	1	0	0	42	13	0	27	0	0	
1009066	66	2:96628	1	0	0	42	0	14	0	0	14	
1009067	67	2:98136	1	0	0	42	14	0	28	0	0	
1009068	68	2:99586	1	0	0	42	0	14	0	0	14	
1009069	69	2:101036	1	0	0	42	14	0	29	0	0	
1009070	70	2:102486	1	150	10	45	0	14	0	0	14	
1009071	71	2:103994	0	0	0	45	15	0	30	0	0	
1009072	72	2:105444	0	0	0	45	0	15	0	0	15	
1009073	73	2:106894	0	0	0	45	15	0	30	0	0	
1009074	74	2:108344	0	0	0	45	0	15	0	0	15	
1009075	75	2:109794	0	0	0	48	15	0	31	0	0	
1009076	76	2:111302	0	0	0	48	0	15	0	0	15	
1009077	77	2:112752	0	0	0	48	16	0	32	0	0	
1009078	78	2:114202	0	0	0	48	0	16	0	0	16	
1009079	79	2:115652	0	0	0	48	16	0	32	0	0	
1009080	80	2:175740	0	150	10	51	0	16	0	0	16	
1009081	81	2:177915	0	0	0	51	16	0	33	0	0	
1009082	82	2:180090	0	0	0	51	0	17	0	0	17	
1009083	83	2:182265	0	0	0	51	17	0	34	0	0	
1009084	84	2:184527	0	0	0	51	0	17	0	0	17	
1009085	85	2:186702	0	0	0	54	17	0	35	0	0	
1009086	86	2:188877	0	0	0	54	0	17	0	0	17	
1009087	87	2:191052	0	0	0	54	17	0	35	0	0	
1009088	88	2:193314	0	0	0	54	0	18	0	0	18	
1009089	89	2:195489	0	0	0	54	18	0	36	0	0	
1009090	90	2:197664	0	150	10	57	0	18	0	0	18	
1009091	91	2:199839	0	0	0	57	18	0	37	0	0	
1009092	92	2:202101	0	0	0	57	0	18	0	0	18	
1009093	93	2:204276	0	0	0	57	19	0	38	0	0	
1009094	94	2:206451	0	0	0	57	0	19	0	0	19	
1009095	95	2:208626	0	0	0	60	19	0	38	0	0	
1009096	96	2:210888	0	0	0	60	0	19	0	0	19	
1009097	97	2:213063	0	0	0	60	19	0	39	0	0	
1009098	98	2:215238	0	0	0	60	0	20	0	0	20	
1009099	99	2:217413	0	0	0	60	20	0	40	0	0	
1009100	100	2:292784	0	150	10	63	0	20	0	0	20	
1009101	101	2:295800	0	0	0	63	20	0	41	0	0	
1009102	102	2:298700	0	0	0	63	0	20	0	0	20	
1009103	103	2:301600	0	0	0	63	20	0	41	0	0	
1009104	104	2:304500	0	0	0	63	0	21	0	0	21	
1009105	105	2:307516	0	0	0	66	21	0	42	0	0	
1009106	106	2:310416	0	0	0	66	0	21	0	0	21	
1009107	107	2:313316	0	0	0	66	21	0	43	0	0	
1009108	108	2:316216	0	0	0	66	0	21	0	0	21	
1009109	109	2:319232	0	0	0	66	22	0	44	0	0	
1009110	110	2:322132	0	150	10	69	0	22	0	0	22	
1009111	111	2:325032	0	0	0	69	22	0	44	0	0	
1009112	112	2:327932	0	0	0	69	0	22	0	0	22	
1009113	113	2:330948	0	0	0	69	22	0	45	0	0	
1009114	114	2:333848	0	0	0	69	0	22	0	0	22	
1009115	115	2:336748	0	0	0	72	23	0	46	0	0	
1009116	116	2:339648	0	0	0	72	0	23	0	0	23	
1009117	117	2:342664	0	0	0	72	23	0	47	0	0	
1009118	118	2:345564	0	0	0	72	0	23	0	0	23	
1009119	119	2:348464	0	0	0	72	23	0	47	0	0	
1009120	120	2:439205	0	150	10	75	0	24	0	0	24	
1009121	121	2:442975	0	0	0	75	24	0	48	0	0	
1009122	122	2:446600	0	0	0	75	0	24	0	0	24	
1009123	123	2:450225	0	0	0	75	24	0	49	0	0	
1009124	124	2:453850	0	0	0	75	0	24	0	0	24	
1009125	125	2:457475	0	0	0	78	25	0	50	0	0	
1009126	126	2:461245	0	0	0	78	0	25	0	0	25	
1009127	127	2:464870	0	0	0	78	25	0	50	0	0	
1009128	128	2:468495	0	0	0	78	0	25	0	0	25	
1009129	129	2:472120	0	0	0	78	25	0	51	0	0	
1009130	130	2:475890	0	150	10	81	0	25	0	0	25	
1009131	131	2:479515	0	0	0	81	26	0	52	0	0	
1009132	132	2:483140	0	0	0	81	0	26	0	0	26	
1009133	133	2:486765	0	0	0	81	26	0	52	0	0	
1009134	134	2:490535	0	0	0	81	0	26	0	0	26	
1009135	135	2:494160	0	0	0	84	26	0	53	0	0	
1009136	136	2:497785	0	0	0	84	0	27	0	0	27	
1009137	137	2:501410	0	0	0	84	27	0	54	0	0	
1009138	138	2:505180	0	0	0	84	0	27	0	0	27	
1009139	139	2:508805	0	0	0	84	27	0	55	0	0	
1009140	140	2:614916	0	150	10	87	0	27	0	0	27	
1009141	141	2:619266	0	0	0	87	27	0	55	0	0	
1009142	142	2:623790	0	0	0	87	0	28	0	0	28	
1009143	143	2:628140	0	0	0	87	28	0	56	0	0	
1009144	144	2:632490	0	0	0	87	0	28	0	0	28	
1009145	145	2:636840	0	0	0	90	28	0	57	0	0	
1009146	146	2:641364	0	0	0	90	0	28	0	0	28	
1009147	147	2:645714	0	0	0	90	29	0	58	0	0	
1009148	148	2:650064	0	0	0	90	0	29	0	0	29	
1009149	149	2:654414	0	0	0	90	29	0	58	0	0	
1009150	150	2:658764	0	150	10	93	0	29	0	0	29	
1009151	151	2:663288	0	0	0	93	29	0	59	0	0	
1009152	152	2:667638	0	0	0	93	0	30	0	0	30	
1009153	153	2:671988	0	0	0	93	30	0	60	0	0	
1009154	154	2:676338	0	0	0	93	0	30	0	0	30	
1009155	155	2:680862	0	0	0	96	30	0	61	0	0	
1009156	156	2:685212	0	0	0	96	0	30	0	0	30	
1009157	157	2:689562	0	0	0	96	30	0	61	0	0	
1009158	158	2:693912	0	0	0	96	0	31	0	0	31	
1009159	159	2:698436	0	0	0	96	31	0	62	0	0	
1009160	160	2:819917	0	150	10	99	0	31	0	0	31	
1009161	161	2:824992	0	0	0	99	31	0	63	0	0	
1009162	162	2:830067	0	0	0	99	0	31	0	0	31	
1009163	163	2:835345	0	0	0	99	32	0	64	0	0	
1009164	164	2:840420	0	0	0	99	0	32	0	0	32	
1009165	165	2:845495	0	0	0	102	32	0	64	0	0	
1009166	166	2:850570	0	0	0	102	0	32	0	0	32	
1009167	167	2:855848	0	0	0	102	32	0	65	0	0	
1009168	168	2:860923	0	0	0	102	0	32	0	0	32	
1009169	169	2:865998	0	0	0	102	33	0	66	0	0	
1009170	170	2:871073	0	150	10	105	0	33	0	0	33	
1009171	171	2:876351	0	0	0	105	33	0	67	0	0	
1009172	172	2:881426	0	0	0	105	0	33	0	0	33	
1009173	173	2:886501	0	0	0	105	33	0	67	0	0	
1009174	174	2:891576	0	0	0	105	0	34	0	0	34	
1009175	175	2:896651	0	0	0	108	34	0	68	0	0	
1009176	176	2:901929	0	0	0	108	0	34	0	0	34	
1009177	177	2:907004	0	0	0	108	34	0	69	0	0	
1009178	178	2:912079	0	0	0	108	0	34	0	0	34	
1009179	179	2:917154	0	0	0	108	35	0	70	0	0	
1009180	180	2:1054208	0	150	10	111	0	35	0	0	35	
1009181	181	2:1060008	0	0	0	111	35	0	70	0	0	
1009182	182	2:1065808	0	0	0	111	0	35	0	0	35	
1009183	183	2:1071608	0	0	0	111	35	0	71	0	0	
1009184	184	2:1077640	0	0	0	111	0	35	0	0	35	
1009185	185	2:1083440	0	0	0	114	36	0	72	0	0	
1009186	186	2:1089240	0	0	0	114	0	36	0	0	36	
1009187	187	2:1095040	0	0	0	114	36	0	72	0	0	
1009188	188	2:1101072	0	0	0	114	0	36	0	0	36	
1009189	189	2:1106872	0	0	0	114	36	0	73	0	0	
1009190	190	2:1112672	0	150	10	117	0	37	0	0	37	
1009191	191	2:1118472	0	0	0	117	37	0	74	0	0	
1009192	192	2:1124504	0	0	0	117	0	37	0	0	37	
1009193	193	2:1130304	0	0	0	117	37	0	75	0	0	
1009194	194	2:1136104	0	0	0	117	0	37	0	0	37	
1009195	195	2:1141904	0	0	0	120	37	0	75	0	0	
1009196	196	2:1147936	0	0	0	120	0	38	0	0	38	
1009197	197	2:1153736	0	0	0	120	38	0	76	0	0	
